S.No,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,w
2852,Punjab,TARN TARAN,2014,Kharif     ,Arhar/Tur,3000,1700,1
2853,Telangana ,ADILABAD,2014,Rabi       ,Wheat,2997,3563,1
2854,Bihar,SHEIKHPURA,2014,Rabi       ,Masoor,2996,3580,1
2855,Chhattisgarh,BILASPUR,2014,Rabi       ,Gram,2992,3314,1
2856,Nagaland,KOHIMA,2014,Kharif     ,Oilseeds total,2990,3250,1
2857,Uttar Pradesh,HATHRAS,2014,Rabi       ,Barley,2984,7458,1
2858,Andhra Pradesh,KADAPA,2014,Kharif     ,Onion,2983,37144,1
2859,Chhattisgarh,SURGUJA,2014,Rabi       ,Linseed,2981,1268,1
2860,Uttar Pradesh,BARABANKI,2014,Kharif     ,Maize,2980,2166,1
2861,Karnataka,TUMKUR,2014,Kharif     ,Castor seed,2977,1660,1
2862,West Bengal,24 PARAGANAS SOUTH,2014,Summer     ,Sesamum,2974,3374,1
2863,Uttar Pradesh,AURAIYA,2014,Kharif     ,Arhar/Tur,2968,1469,1
2864,Assam,KAMRUP,2014,Whole Year ,Banana,2961,43041,1
2865,Uttar Pradesh,BUDAUN,2014,Rabi       ,Masoor,2961,3183,1
2866,Andhra Pradesh,KADAPA,2014,Rabi       ,Horse-gram,2960,1400,1
2867,Bihar,BANKA,2014,Whole Year ,Sugarcane,2960,202907,1
2868,Karnataka,CHAMARAJANAGAR,2014,Kharif     ,Urad,2960,920,1
2869,Karnataka,TUMKUR,2014,Rabi       ,Horse-gram,2956,570,1
2870,Chhattisgarh,BEMETARA,2014,Rabi       ,Masoor,2955,940,1
2871,Uttarakhand,RUDRA PRAYAG,2014,Kharif     ,Small millets,2949,4732,1
2872,Uttar Pradesh,GORAKHPUR,2014,Kharif     ,Sugarcane,2948,181208,1
2873,Andhra Pradesh,KADAPA,2014,Rabi       ,Maize,2945,19243,1
2874,Uttar Pradesh,PRATAPGARH,2014,Rabi       ,Gram,2945,1676,1
2875,Odisha,KALAHANDI,2014,Winter     ,Urad,2942,979.7,1
2876,Puducherry,PONDICHERRY,2014,Kharif     ,Rice,2942,10041,1
2877,Assam,BARPETA,2014,Rabi       ,Dry chillies,2941,3706,1
2878,Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Turmeric,2940,8270,1
2879,Uttar Pradesh,BANDA,2014,Kharif     ,Moong(Green Gram),2937,993,1
2880,West Bengal,MALDAH,2014,Autumn     ,Rice,2937,6854,1
2881,Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Urad,2936,3009,1
2882,Uttar Pradesh,AZAMGARH,2014,Rabi       ,Barley,2930,3931,1
2883,Arunachal Pradesh,WEST KAMENG,2014,Kharif     ,Maize,2926,5266,1
2884,Kerala,ERNAKULAM,2014,Winter     ,Rice,2924,6524,1
2885,Assam,DHUBRI,2014,Rabi       ,Wheat,2920,4325,1
2886,Uttar Pradesh,GHAZIPUR,2014,Kharif     ,Jowar,2916,4589,1
2887,Kerala,MALAPPURAM,2014,Whole Year ,Black pepper,2913,650,1
2888,Bihar,BUXAR,2014,Kharif     ,Bajra,2912,3302,1
2889,Uttar Pradesh,VARANASI,2014,Rabi       ,Peas & beans (Pulses),2912,2097,1
2890,Assam,LAKHIMPUR,2014,Rabi       ,Urad,2910,2213,1
2891,Assam,NAGAON,2014,Rabi       ,Urad,2904,1646,1
2892,Uttarakhand,CHAMOLI,2014,Kharif     ,Pulses total,2901,2923,1
2893,Maharashtra,BEED,2014,Kharif     ,Sesamum,2900,500,1
2894,Maharashtra,GADCHIROLI,2014,Summer     ,Rice,2900,4500,1
2895,Maharashtra,KOLHAPUR,2014,Kharif     ,Maize,2900,9800,1
2896,Maharashtra,NASHIK,2014,Rabi       ,Maize,2900,13700,1
2897,Maharashtra,SANGLI,2014,Kharif     ,Sunflower,2900,1400,1
2898,Chhattisgarh,SUKMA,2014,Kharif     ,Maize,2899,6278,1
2899,Karnataka,BELLARY,2014,Kharif     ,Ragi,2897,2042,1
2900,Bihar,KATIHAR,2014,Rabi       ,Rapeseed &Mustard,2895,3596,1
2901,Chhattisgarh,SURAJPUR,2014,Rabi       ,Potato,2891,15430,1
2902,Arunachal Pradesh,LONGDING,2014,Kharif     ,Rice,2890,2923,1
2903,Kerala,KOTTAYAM,2014,Winter     ,Rice,2890,7921,1
2904,Nagaland,DIMAPUR,2014,Kharif     ,Oilseeds total,2890,3130,1
2905,Nagaland,PHEK,2014,Rabi       ,Rapeseed &Mustard,2890,2920,1
2906,Bihar,SUPAUL,2014,Autumn     ,Maize,2885,7558,1
2907,Uttar Pradesh,BAREILLY,2014,Rabi       ,Peas & beans (Pulses),2882,2824,1
2908,Uttar Pradesh,BULANDSHAHR,2014,Rabi       ,Barley,2882,8652,1
2909,Andhra Pradesh,KADAPA,2014,Kharif     ,Tomato,2881,75102,1
2910,Nagaland,TUENSANG,2014,Kharif     ,Oilseeds total,2880,3140,1
2911,Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Cotton(lint),2872,8885,1
2912,Karnataka,BELGAUM,2014,Kharif     ,Arhar/Tur,2869,2322,1
2913,Telangana ,NALGONDA,2014,Kharif     ,Maize,2869,2163,1
2914,Chhattisgarh,SURAJPUR,2014,Kharif     ,Horse-gram,2867,856,1
2915,Uttar Pradesh,RAE BARELI,2014,Rabi       ,Peas & beans (Pulses),2867,3331,1
2916,Kerala,THRISSUR,2014,Autumn     ,Rice,2864,6282,1
2917,Nagaland,TUENSANG,2014,Kharif     ,Other Kharif pulses,2860,3620,1
2918,Karnataka,KOPPAL,2014,Kharif     ,Small millets,2859,1019,1
2919,Assam,MARIGAON,2014,Whole Year ,Potato,2856,14414,1
2920,Meghalaya,WEST JAINTIA HILLS,2014,Whole Year ,Maize,2853,5271,1
2921,Karnataka,RAICHUR,2014,Kharif     ,Groundnut,2847,1571,1
2922,Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Cotton(lint),2840,12510,1
2923,West Bengal,HOWRAH,2014,Autumn     ,Rice,2836,8287,1
2924,West Bengal,MEDINIPUR EAST,2014,Rabi       ,Potato,2836,74363,1
2925,Chhattisgarh,BALODA BAZAR,2014,Rabi       ,Gram,2833,4319,1
2926,Karnataka,BIJAPUR,2014,Kharif     ,Other Kharif pulses,2828,482,1
2927,Karnataka,BAGALKOT,2014,Summer     ,Maize,2820,9746,1
2928,Uttar Pradesh,KANPUR NAGAR,2014,Kharif     ,Sugarcane,2819,140262,1
2929,Arunachal Pradesh,EAST SIANG,2014,Kharif     ,Small millets,2818,3374,1
2930,Andhra Pradesh,KURNOOL,2014,Kharif     ,Tomato,2811,38592,1
2931,Nagaland,PHEK,2014,Kharif     ,Oilseeds total,2810,3150,1
2932,Karnataka,BELGAUM,2014,Rabi       ,Safflower,2807,2155,1
2933,Chhattisgarh,SURGUJA,2014,Kharif     ,Groundnut,2806,3873,1
2934,Maharashtra,CHANDRAPUR,2014,Kharif     ,Jowar,2800,11100,1
2935,Maharashtra,DHULE,2014,Kharif     ,Sesamum,2800,900,1
2936,Uttarakhand,CHAMPAWAT,2014,Whole Year ,Pulses total,2800,2512,1
2937,Andhra Pradesh,ANANTAPUR,2014,Kharif     ,Dry chillies,2799,11848,1
2938,Uttar Pradesh,VARANASI,2014,Kharif     ,Maize,2791,4446,1
2939,Chhattisgarh,KORBA,2014,Rabi       ,Khesari,2790,2876,1
2940,Uttar Pradesh,GONDA,2014,Summer     ,Maize,2789,4959,1
2941,Odisha,RAYAGADA,2014,Winter     ,Horse-gram,2785,1094.5,1
2942,Assam,TINSUKIA,2014,Whole Year ,Potato,2782,18098,1
2943,Karnataka,CHAMARAJANAGAR,2014,Rabi       ,Gram,2780,1656,1
2944,Chhattisgarh,MAHASAMUND,2014,Kharif     ,Moong(Green Gram),2776,682,1
2945,Bihar,SAMASTIPUR,2014,Summer     ,Rice,2768,4214,1
2946,Chhattisgarh,BEMETARA,2014,Kharif     ,Other Kharif pulses,2765,2,1
2947,Karnataka,TUMKUR,2014,Kharif     ,Small millets,2764,1009,1
2948,Telangana ,RANGAREDDI,2014,Rabi       ,Jowar,2763,2429,1
2949,Uttar Pradesh,AMETHI,2014,Rabi       ,Potato,2757,69217,1
2950,Karnataka,CHITRADURGA,2014,Kharif     ,Jowar,2755,3826,1
2951,Kerala,PALAKKAD,2014,Whole Year ,Cardamom,2755,290,1
2952,Odisha,SUNDARGARH,2014,Winter     ,Horse-gram,2754,1200.7,1
2953,Karnataka,BELGAUM,2014,Kharif     ,Dry chillies,2751,7438,1
2954,Assam,DIBRUGARH,2014,Rabi       ,Rapeseed &Mustard,2750,1925,1
2955,Sikkim,NORTH DISTRICT,2014,Kharif     ,Maize,2750,4290,1
2956,West Bengal,NADIA,2014,Rabi       ,Maize,2750,6919,1
2957,Bihar,KHAGARIA,2014,Rabi       ,Rapeseed &Mustard,2749,3722,1
2958,Chhattisgarh,SURGUJA,2014,Kharif     ,Horse-gram,2747,821,1
2959,West Bengal,COOCHBEHAR,2014,Autumn     ,Maize,2745,6982,1
2960,Meghalaya,SOUTH WEST GARO HILLS,2014,Rabi       ,Rapeseed &Mustard,2743,2651,1
2961,Chhattisgarh,BASTAR,2014,Kharif     ,Horse-gram,2741,1003,1
2962,Karnataka,HAVERI,2014,Whole Year ,Garlic,2737,1314,1
2963,Kerala,KOTTAYAM,2014,Whole Year ,Banana,2734,23152,1
2964,Uttar Pradesh,ALLAHABAD,2014,Summer     ,Urad,2725,605,1
2965,Uttar Pradesh,SULTANPUR,2014,Rabi       ,Rapeseed &Mustard,2722,1301,1
2966,Assam,NALBARI,2014,Rabi       ,Peas & beans (Pulses),2720,3016,1
2967,Assam,LAKHIMPUR,2014,Whole Year ,Banana,2718,44697,1
2968,Karnataka,CHIKMAGALUR,2014,Kharif     ,Small millets,2716,1950,1
2969,Bihar,NALANDA,2014,Autumn     ,Maize,2711,6046,1
2970,Karnataka,BELGAUM,2014,Kharif     ,Urad,2705,601,1
2971,Arunachal Pradesh,EAST KAMENG,2014,Kharif     ,Maize,2700,4038,1
2972,Maharashtra,BULDHANA,2014,Summer     ,Groundnut,2700,3500,1
2973,Maharashtra,OSMANABAD,2014,Rabi       ,Maize,2700,1600,1
2974,Maharashtra,SATARA,2014,Summer     ,Maize,2700,4300,1
2975,Punjab,MUKTSAR,2014,Kharif     ,Guar seed,2700,1700,1
2976,Uttar Pradesh,SULTANPUR,2014,Rabi       ,Gram,2699,852,1
2977,Karnataka,MYSORE,2014,Kharif     ,Arhar/Tur,2697,1617,1
2978,Kerala,PALAKKAD,2014,Summer     ,Rice,2695,8925,1
2979,Kerala,PALAKKAD,2014,Whole Year ,Black pepper,2695,969,2
2980,Andhra Pradesh,CHITTOOR,2014,Kharif     ,Maize,2693,8820,1
2981,Uttarakhand,ALMORA,2014,Rabi       ,Barley,2692,2778,1
2982,Karnataka,BELLARY,2014,Rabi       ,Cotton(lint),2687,4369,1
2983,West Bengal,BARDHAMAN,2014,Rabi       ,Wheat,2687,7723,1
2984,Uttar Pradesh,HARDOI,2014,Summer     ,Urad,2686,1891,1
2985,Kerala,KOLLAM,2014,Whole Year ,Cashewnut,2680,772,1
2986,Odisha,GAJAPATI,2014,Winter     ,Urad,2680,514.6,1
2987,Arunachal Pradesh,LONGDING,2014,Kharif     ,Small millets,2677,3164,1
2988,Bihar,SIWAN,2014,Whole Year ,Sugarcane,2677,147570,1
2989,Arunachal Pradesh,WEST SIANG,2014,Kharif     ,Small millets,2671,2238,1
2990,Kerala,ALAPPUZHA,2014,Whole Year ,Tapioca,2670,87834,1
2991,Chhattisgarh,KOREA,2014,Kharif     ,Horse-gram,2667,746,1
2992,Uttar Pradesh,BARABANKI,2014,Rabi       ,Peas & beans (Pulses),2665,1727,1
2993,Uttar Pradesh,KHERI,2014,Kharif     ,Urad,2661,1887,1
2994,Uttar Pradesh,AMETHI,2014,Kharif     ,Urad,2656,1389,1
2995,West Bengal,24 PARAGANAS NORTH,2014,Kharif     ,Urad,2655,2080,1
2996,Uttar Pradesh,RAE BARELI,2014,Rabi       ,Barley,2653,3602,1
2997,Karnataka,DAVANGERE,2014,Rabi       ,Gram,2652,1756,1
2998,Karnataka,CHIKBALLAPUR,2014,Rabi       ,Potato,2650,29905,1
2999,Telangana ,KARIMNAGAR,2014,Rabi       ,Cowpea(Lobia),2650,4545,1
3000,Uttar Pradesh,BASTI,2014,Kharif     ,Arhar/Tur,2647,1675,1
3001,Chhattisgarh,RAIGARH,2014,Kharif     ,Sesamum,2643,1478,1
3002,Chhattisgarh,SURGUJA,2014,Kharif     ,Small millets,2643,424,1
3003,Odisha,DHENKANAL,2014,Winter     ,Urad,2639,1243,1
3004,Kerala,KANNUR,2014,Autumn     ,Rice,2638,5905,1
3005,Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Maize,2637,15445,1
3006,Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Dry chillies,2632,3201,1
3007,Karnataka,BIJAPUR,2014,Rabi       ,Safflower,2631,980,1
3008,Kerala,PALAKKAD,2014,Whole Year ,Tapioca,2631,78634,1
3009,Telangana ,WARANGAL,2014,Kharif     ,Sesamum,2631,558,1
3010,Bihar,GOPALGANJ,2014,Rabi       ,Rapeseed &Mustard,2628,3511,1
3011,Karnataka,MANDYA,2014,Summer     ,Ragi,2627,5381,1
3012,Chhattisgarh,RAJNANDGAON,2014,Kharif     ,Urad,2617,1024,1
3013,Bihar,LAKHISARAI,2014,Rabi       ,Rapeseed &Mustard,2609,2933,1
3014,Uttar Pradesh,MAHOBA,2014,Kharif     ,Arhar/Tur,2609,1292,1
3015,Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Urad,2605,2670,1
3016,Karnataka,MANDYA,2014,Kharif     ,Other Kharif pulses,2605,1745,1
3017,Odisha,KALAHANDI,2014,Winter     ,Horse-gram,2605,870.1,1
3018,Assam,BONGAIGAON,2014,Whole Year ,Potato,2602,21320,1
3019,Uttar Pradesh,SONBHADRA,2014,Kharif     ,Urad,2601,1829,1
3020,Maharashtra,PALGHAR,2014,Rabi       ,Other  Rabi pulses,2600,1800,1
3021,Maharashtra,SINDHUDURG,2014,Summer     ,Rice,2600,5400,1
3022,Maharashtra,THANE,2014,Rabi       ,Other  Rabi pulses,2600,1800,1
3023,Uttar Pradesh,GORAKHPUR,2014,Kharif     ,Maize,2600,4022,1
3024,Uttar Pradesh,AURAIYA,2014,Rabi       ,Barley,2596,3713,1
3025,Meghalaya,WEST KHASI HILLS,2014,Summer     ,Potato,2594,21383,1
3026,Uttar Pradesh,KANPUR NAGAR,2014,Kharif     ,Sesamum,2593,106,1
3027,Andhra Pradesh,PRAKASAM,2014,Rabi       ,Groundnut,2590,9391,1
3028,Bihar,KHAGARIA,2014,Kharif     ,Urad,2590,2368,1
3029,Bihar,ROHTAS,2014,Rabi       ,Rapeseed &Mustard,2590,2505,1
3030,Nagaland,WOKHA,2014,Rabi       ,Rapeseed &Mustard,2590,2620,1
3031,Karnataka,CHIKMAGALUR,2014,Kharif     ,Other Kharif pulses,2588,1191,1
3032,West Bengal,BIRBHUM,2014,Autumn     ,Rice,2585,6721,1
3033,Kerala,MALAPPURAM,2014,Whole Year ,Cashewnut,2582,671,1
3034,Karnataka,TUMKUR,2014,Kharif     ,Cowpea(Lobia),2581,1530,1
3035,Karnataka,CHIKMAGALUR,2014,Kharif     ,Dry chillies,2576,1774,1
3036,Chhattisgarh,BALRAMPUR,2014,Kharif     ,Horse-gram,2574,731,1
3037,Karnataka,MYSORE,2014,Kharif     ,Groundnut,2567,1853,1
3038,Karnataka,KOLAR,2014,Whole Year ,Coconut ,2566,22899,1
3039,Andhra Pradesh,PRAKASAM,2014,Kharif     ,Castor seed,2563,1128,1
3040,Telangana ,NALGONDA,2014,Kharif     ,Groundnut,2563,2732,1
3041,Bihar,ROHTAS,2014,Rabi       ,Khesari,2561,3163,1
3042,Bihar,BHOJPUR,2014,Autumn     ,Maize,2558,5069,1
3043,Uttar Pradesh,SONBHADRA,2014,Kharif     ,Jowar,2557,2657,1
3044,Bihar,BEGUSARAI,2014,Whole Year ,Sugarcane,2556,154941,1
3045,Bihar,BUXAR,2014,Rabi       ,Gram,2552,1848,1
3046,Chhattisgarh,KABIRDHAM,2014,Kharif     ,Maize,2551,3840,1
3047,Uttar Pradesh,AMETHI,2014,Rabi       ,Rapeseed &Mustard,2551,1220,1
3048,Uttar Pradesh,KUSHI NAGAR,2014,Kharif     ,Maize,2551,6204,1
3049,West Bengal,COOCHBEHAR,2014,Kharif     ,Urad,2548,1308,1
3050,Karnataka,DAKSHIN KANNAD,2014,Whole Year ,Black pepper,2546,13208,1
3051,Uttar Pradesh,BASTI,2014,Rabi       ,Rapeseed &Mustard,2545,1985,1
3052,Uttar Pradesh,MAHOBA,2014,Kharif     ,Sugarcane,2545,102932,1
3053,Telangana ,MEDAK,2014,Rabi       ,Onion,2543,68536,1
3054,Uttar Pradesh,BULANDSHAHR,2014,Summer     ,Maize,2537,4511,1
3055,Andhra Pradesh,VIZIANAGARAM,2014,Whole Year ,Coconut ,2534,14190000,1
3056,Assam,BARPETA,2014,Whole Year ,Banana,2531,39575,1
3057,Uttar Pradesh,SANT RAVIDAS NAGAR,2014,Kharif     ,Jowar,2530,2893,1
3058,Chhattisgarh,BALRAMPUR,2014,Kharif     ,Sesamum,2526,1113,1
3059,Chhattisgarh,BEMETARA,2014,Kharif     ,Arhar/Tur,2525,1489,1
3060,Uttar Pradesh,FAIZABAD,2014,Rabi       ,Gram,2520,795,1
3061,Karnataka,CHAMARAJANAGAR,2014,Kharif     ,Other Kharif pulses,2516,1009,1
3062,Assam,GOALPARA,2014,Rabi       ,Wheat,2512,1977,1
3063,Karnataka,BAGALKOT,2014,Kharif     ,Soyabean,2505,2401,1
3064,Karnataka,DAVANGERE,2014,Rabi       ,Ragi,2500,3707,1
3065,Maharashtra,KOLHAPUR,2014,Kharif     ,Other Kharif pulses,2500,900,1
3066,Maharashtra,LATUR,2014,Kharif     ,Bajra,2500,400,1
3067,Maharashtra,NAGPUR,2014,Kharif     ,Groundnut,2500,600,1
3068,Maharashtra,NANDURBAR,2014,Rabi       ,Maize,2500,9400,1
3069,Maharashtra,THANE,2014,Kharif     ,Ragi,2500,1700,1
3070,Nagaland,TUENSANG,2014,Rabi       ,Oilseeds total,2500,2450,1
3071,Uttar Pradesh,KANPUR NAGAR,2014,Summer     ,Maize,2492,4431,1
3072,Jammu and Kashmir ,JAMMU,2014,Kharif     ,Urad,2491,1101.1,1
3073,Nagaland,KOHIMA,2014,Rabi       ,Oilseeds total,2490,2420,1
3074,West Bengal,COOCHBEHAR,2014,Kharif     ,Niger seed,2490,2074,1
3075,Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Dry chillies,2489,9294,1
3076,Uttar Pradesh,FARRUKHABAD,2014,Kharif     ,Sesamum,2488,102,1
3077,Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Mesta,2487,18722,1
3078,Bihar,DARBHANGA,2014,Whole Year ,Sugarcane,2486,102325,1
3079,Uttar Pradesh,FATEHPUR,2014,Rabi       ,Peas & beans (Pulses),2481,1813,1
3080,Assam,BONGAIGAON,2014,Kharif     ,Jute,2478,30228,1
3081,Chhattisgarh,KABIRDHAM,2014,Rabi       ,Masoor,2478,739,1
3082,Uttar Pradesh,SITAPUR,2014,Kharif     ,Bajra,2478,2580,1
3083,Odisha,GAJAPATI,2014,Winter     ,Moong(Green Gram),2477,557.3,1
3084,Uttar Pradesh,AURAIYA,2014,Rabi       ,Garlic,2473,14325,1
3085,Karnataka,BIJAPUR,2014,Summer     ,Onion,2471,9918,1
3086,Karnataka,RAMANAGARA,2014,Kharif     ,Arhar/Tur,2468,1564,1
3087,Karnataka,KOPPAL,2014,Summer     ,Cowpea(Lobia),2467,705,1
3088,Chhattisgarh,RAIGARH,2014,Rabi       ,Wheat,2464,5338,1
3089,Uttar Pradesh,SHRAVASTI,2014,Rabi       ,Rapeseed &Mustard,2464,1400,1
3090,Chhattisgarh,NARAYANPUR,2014,Kharif     ,Small millets,2460,480,1
3091,Uttar Pradesh,MIRZAPUR,2014,Rabi       ,Rapeseed &Mustard,2458,1551,1
3092,Bihar,SITAMARHI,2014,Rabi       ,Masoor,2451,414,1
3093,Uttar Pradesh,KANPUR DEHAT,2014,Kharif     ,Sesamum,2451,100,1
3094,West Bengal,DARJEELING,2014,Summer     ,Potato,2445,29340,1
3095,Bihar,SUPAUL,2014,Rabi       ,Sunflower,2444,3413,1
3096,Kerala,KOLLAM,2014,Whole Year ,Banana,2443,17032,1
3097,Andhra Pradesh,CHITTOOR,2014,Rabi       ,Horse-gram,2441,1076,1
3098,West Bengal,COOCHBEHAR,2014,Rabi       ,Urad,2438,1928,1
3099,Uttar Pradesh,BASTI,2014,Rabi       ,Potato,2435,54931,1
3100,Karnataka,HAVERI,2014,Kharif     ,Jowar,2431,3540,1
3101,Nagaland,PEREN,2014,Rabi       ,Rapeseed &Mustard,2430,2450,1
3102,Andhra Pradesh,ANANTAPUR,2014,Kharif     ,Moong(Green Gram),2428,2994,1
3103,Odisha,RAYAGADA,2014,Winter     ,Urad,2425,812.4,1
3104,Uttar Pradesh,MAU,2014,Rabi       ,Barley,2425,3253,1
3105,Uttar Pradesh,BIJNOR,2014,Rabi       ,Rapeseed &Mustard,2422,2141,1
3106,Karnataka,GADAG,2014,Kharif     ,Bajra,2420,1421,1
3107,Uttar Pradesh,RAE BARELI,2014,Summer     ,Urad,2412,1160,1
3108,Karnataka,CHIKBALLAPUR,2014,Whole Year ,Cashewnut,2408,3004,1
3109,Telangana ,MEDAK,2014,Rabi       ,Potato,2408,28990,1
3110,Uttarakhand,TEHRI GARHWAL,2014,Kharif     ,Urad,2407,2125,1
3111,Assam,KARIMGANJ,2014,Whole Year ,Potato,2405,11840,1
3112,Telangana ,RANGAREDDI,2014,Rabi       ,Maize,2405,11169,1
3113,Uttar Pradesh,FATEHPUR,2014,Kharif     ,Dry chillies,2405,1983,1
3114,Bihar,NALANDA,2014,Rabi       ,Rapeseed &Mustard,2403,2985,1
3115,Kerala,THIRUVANANTHAPURAM,2014,Whole Year ,Black pepper,2401,916,1
3116,Uttar Pradesh,SITAPUR,2014,Kharif     ,Arhar/Tur,2401,1975,1
3117,Maharashtra,GONDIA,2014,Rabi       ,Wheat,2400,1500,1
3118,Maharashtra,JALGAON,2014,Kharif     ,Groundnut,2400,2100,1
3119,Maharashtra,JALGAON,2014,Summer     ,Groundnut,2400,3100,2
3120,Maharashtra,NANDURBAR,2014,Summer     ,Groundnut,2400,2700,1
3121,Maharashtra,NANDURBAR,2014,Summer     ,Maize,2400,3200,2
3122,Maharashtra,NASHIK,2014,Kharif     ,Niger seed,2400,300,1
3123,Maharashtra,SANGLI,2014,Summer     ,Maize,2400,3700,1
3124,Maharashtra,SINDHUDURG,2014,Kharif     ,Ragi,2400,3800,1
3125,Maharashtra,WARDHA,2014,Rabi       ,Jowar,2400,1100,1
3126,Arunachal Pradesh,PAPUM PARE,2014,Kharif     ,Maize,2398,5268,1
3127,Bihar,BHAGALPUR,2014,Rabi       ,Rapeseed &Mustard,2396,2813,1
3128,Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Bajra,2395,2170,1
3129,Chhattisgarh,KOREA,2014,Kharif     ,Niger seed,2394,416,1
3130,Uttar Pradesh,AMETHI,2014,Rabi       ,Gram,2392,755,1
3131,Andhra Pradesh,PRAKASAM,2014,Kharif     ,Sapota,2391,19635,1
3132,Nagaland,ZUNHEBOTO,2014,Rabi       ,Oilseeds total,2390,2350,1
3133,Uttar Pradesh,SITAPUR,2014,Kharif     ,Groundnut,2390,2032,1
3134,Karnataka,KOPPAL,2014,Kharif     ,Jowar,2385,4420,1
3135,Uttarakhand,PITHORAGARH,2014,Kharif     ,Other Kharif pulses,2384,2064,1
3136,Andhra Pradesh,KURNOOL,2014,Kharif     ,Urad,2383,3160,1
3137,Karnataka,KOPPAL,2014,Whole Year ,Sugarcane,2383,217330,1
3138,Nagaland,DIMAPUR,2014,Rabi       ,Rice,2380,6370,1
3139,Uttar Pradesh,SIDDHARTH NAGAR,2014,Kharif     ,Sugarcane,2377,149086,1
3140,Andhra Pradesh,PRAKASAM,2014,Kharif     ,Groundnut,2376,3835,1
3141,Bihar,LAKHISARAI,2014,Rabi       ,Khesari,2374,1045,1
3142,Uttarakhand,NAINITAL,2014,Kharif     ,Ragi,2374,3561,1
3143,Karnataka,BELLARY,2014,Rabi       ,Maize,2369,6468,1
3144,Andhra Pradesh,KADAPA,2014,Kharif     ,Arhar/Tur,2367,360,1
3145,Arunachal Pradesh,ANJAW,2014,Kharif     ,Small millets,2367,2792,1
3146,Telangana ,WARANGAL,2014,Rabi       ,Cowpea(Lobia),2366,771,1
3147,Meghalaya,WEST GARO HILLS,2014,Kharif     ,Dry ginger,2363,10783,1
3148,Karnataka,CHITRADURGA,2014,Rabi       ,Sunflower,2361,1305,1
3149,Karnataka,HASSAN,2014,Kharif     ,Arhar/Tur,2359,3433,1
3150,West Bengal,MALDAH,2014,Rabi       ,Gram,2357,2213,1
3151,Kerala,PALAKKAD,2014,Whole Year ,Cashewnut,2353,609,1
3152,Telangana ,ADILABAD,2014,Rabi       ,Moong(Green Gram),2351,1521,1
3153,West Bengal,MALDAH,2014,Rabi       ,Khesari,2350,2748,1
3154,Telangana ,WARANGAL,2014,Rabi       ,Jowar,2349,1602,1
3155,Uttarakhand,PAURI GARHWAL,2014,Kharif     ,Maize,2348,4118,1
3156,Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Jowar,2346,4251,1
3157,Uttar Pradesh,HAPUR,2014,Rabi       ,Rapeseed &Mustard,2344,2782,1
3158,Uttar Pradesh,KANPUR DEHAT,2014,Rabi       ,Peas & beans (Pulses),2338,1286,1
3159,Assam,KARBI ANGLONG,2014,Summer     ,Paddy,2334,3981,1
3160,Assam,KARBI ANGLONG,2014,Summer     ,Rice,2334,3981,2
3161,Kerala,THIRUVANANTHAPURAM,2014,Whole Year ,Banana,2329,15999,1
3162,Kerala,WAYANAD,2014,Whole Year ,Tapioca,2327,99788,1
3163,Telangana ,KARIMNAGAR,2014,Rabi       ,Urad,2315,940,1
3164,Karnataka,HAVERI,2014,Whole Year ,Arecanut,2314,21410,1
3165,Chhattisgarh,RAIGARH,2014,Kharif     ,Arhar/Tur,2308,1620,1
3166,Uttar Pradesh,ETAH,2014,Rabi       ,Masoor,2308,1461,1
3167,Bihar,NALANDA,2014,Summer     ,Maize,2307,9632,1
3168,Kerala,KANNUR,2014,Winter     ,Rice,2306,5234,1
3169,Odisha,BALESHWAR,2014,Summer     ,Moong(Green Gram),2306,924.7,1
3170,Uttar Pradesh,RAE BARELI,2014,Kharif     ,Sugarcane,2306,125317,1
3171,Chhattisgarh,KONDAGAON,2014,Kharif     ,Niger seed,2305,482,1
3172,Uttar Pradesh,KANPUR DEHAT,2014,Kharif     ,Sugarcane,2304,132740,1
3173,Assam,KOKRAJHAR,2014,Rabi       ,Urad,2301,1601,1
3174,Bihar,DARBHANGA,2014,Summer     ,Rice,2301,3889,1
3175,Assam,KAMRUP,2014,Kharif     ,Orange,2300,26967,1
3176,Maharashtra,PALGHAR,2014,Kharif     ,Arhar/Tur,2300,900,1
3177,Maharashtra,PUNE,2014,Kharif     ,Niger seed,2300,600,1
3178,Kerala,KANNUR,2014,Whole Year ,Banana,2298,19593,1
3179,Kerala,THRISSUR,2014,Whole Year ,Banana,2297,18980,1
3180,Uttar Pradesh,MAHARAJGANJ,2014,Rabi       ,Potato,2296,38933,1
3181,West Bengal,MURSHIDABAD,2014,Rabi       ,Peas & beans (Pulses),2294,4157,1
